Filename,Time (ps),Total Energy (kJ/mol),dH/dλ vdw-lambda = 0.0000,ΔH λ to 0.0000,ΔH λ to 0.1000,ΔH λ to 0.2000,ΔH λ to 0.3000,ΔH λ to 0.4000,ΔH λ to 0.5000,ΔH λ to 0.6000,ΔH λ to 0.7000,ΔH λ to 0.8000,ΔH λ to 0.9000,ΔH λ to 1.0000
dhdl_modified_94.xvg,0.0000,4.5894368e+17,-1.2455962e+15,0.0000000,-1.1576558e+10,-1.1576559e+10,-1.1576559e+10,-1.1576559e+10,-1.1576559e+10,-1.1576559e+10,-1.1576559e+10,-1.1576559e+10,-1.1576559e+10,-1.1576559e+10
dhdl_modified_95.xvg,0.0000,3.8384343e+17,-1.1006539e+15,0.0000000,-1.0660107e+10,-1.0660107e+10,-1.0660107e+10,-1.0660107e+10,-1.0660107e+10,-1.0660107e+10,-1.0660107e+10,-1.0660107e+10,-1.0660107e+10,-1.0660107e+10
dhdl_modified_96.xvg,0.0000,3.2142412e+17,-9.7339904e+14,0.0000000,-9.8217325e+09,-9.8217328e+09,-9.8217329e+09,-9.8217329e+09,-9.8217329e+09,-9.8217329e+09,-9.8217329e+09,-9.8217329e+09,-9.8217329e+09,-9.8217329e+09
dhdl_modified_97.xvg,0.0000,2.6947776e+17,-8.6157111e+14,0.0000000,-9.0542957e+09,-9.0542960e+09,-9.0542961e+09,-9.0542961e+09,-9.0542961e+09,-9.0542961e+09,-9.0542961e+09,-9.0542961e+09,-9.0542961e+09,-9.0542961e+09
dhdl_modified_98.xvg,0.0000,2.2619646e+17,-7.6322072e+14,0.0000000,-8.3514221e+09,-8.3514224e+09,-8.3514225e+09,-8.3514225e+09,-8.3514225e+09,-8.3514225e+09,-8.3514225e+09,-8.3514225e+09,-8.3514225e+09,-8.3514225e+09
dhdl_modified_99.xvg,0.0000,1.9008804e+17,-6.7664331e+14,0.0000000,-7.7072580e+09,-7.7072583e+09,-7.7072584e+09,-7.7072584e+09,-7.7072584e+09,-7.7072584e+09,-7.7072584e+09,-7.7072584e+09,-7.7072584e+09,-7.7072584e+09
dhdl_modified_100.xvg,0.0000,1.5992888e+17,-6.0036811e+14,0.0000000,-7.1165831e+09,-7.1165834e+09,-7.1165834e+09,-7.1165834e+09,-7.1165834e+09,-7.1165834e+09,-7.1165834e+09,-7.1165834e+09,-7.1165834e+09,-7.1165834e+09
dhdl_modified_101.xvg,0.0000,1.3470803e+17,-5.3311114e+14,0.0000000,-6.5746306e+09,-6.5746309e+09,-6.5746309e+09,-6.5746309e+09,-6.5746309e+09,-6.5746309e+09,-6.5746309e+09,-6.5746309e+09,-6.5746309e+09,-6.5746309e+09
dhdl_modified_102.xvg,0.0000,1.1359252e+17,-4.7375852e+14,0.0000000,-6.0771120e+09,-6.0771123e+09,-6.0771123e+09,-6.0771123e+09,-6.0771123e+09,-6.0771123e+09,-6.0771123e+09,-6.0771123e+09,-6.0771123e+09,-6.0771123e+09
dhdl_modified_103.xvg,0.0000,9.5893022e+16,-4.2133663e+14,0.0000000,-5.6201136e+09,-5.6201139e+09,-5.6201139e+09,-5.6201139e+09,-5.6201139e+09,-5.6201139e+09,-5.6201139e+09,-5.6201139e+09,-5.6201139e+09,-5.6201139e+09
dhdl_modified_104.xvg,0.0000,8.1040492e+16,-3.7500084e+14,0.0000000,-5.2001210e+09,-5.2001213e+09,-5.2001213e+09,-5.2001213e+09,-5.2001213e+09,-5.2001213e+09,-5.2001213e+09,-5.2001213e+09,-5.2001213e+09,-5.2001213e+09
dhdl_modified_105.xvg,0.0000,6.8562247e+16,-3.3400981e+14,0.0000000,-4.8139076e+09,-4.8139079e+09,-4.8139080e+09,-4.8139080e+09,-4.8139080e+09,-4.8139080e+09,-4.8139080e+09,-4.8139080e+09,-4.8139080e+09,-4.8139080e+09
dhdl_modified_106.xvg,0.0000,5.8067700e+16,-2.9772079e+14,0.0000000,-4.4585889e+09,-4.4585891e+09,-4.4585892e+09,-4.4585892e+09,-4.4585892e+09,-4.4585892e+09,-4.4585892e+09,-4.4585892e+09,-4.4585892e+09,-4.4585892e+09
dhdl_modified_107.xvg,0.0000,4.9231419e+16,-2.6556833e+14,0.0000000,-4.1315069e+09,-4.1315071e+09,-4.1315072e+09,-4.1315072e+09,-4.1315072e+09,-4.1315072e+09,-4.1315072e+09,-4.1315072e+09,-4.1315072e+09,-4.1315072e+09
dhdl_modified_108.xvg,0.0000,4.1782997e+16,-2.3705810e+14,0.0000000,-3.8302504e+09,-3.8302507e+09,-3.8302507e+09,-3.8302508e+09,-3.8302508e+09,-3.8302508e+09,-3.8302508e+09,-3.8302508e+09,-3.8302508e+09,-3.8302508e+09
dhdl_modified_109.xvg,0.0000,3.5498169e+16,-2.1176011e+14,0.0000000,-3.5526545e+09,-3.5526548e+09,-3.5526548e+09,-3.5526548e+09,-3.5526549e+09,-3.5526548e+09,-3.5526548e+09,-3.5526548e+09,-3.5526548e+09,-3.5526548e+09
dhdl_modified_110.xvg,0.0000,3.0189198e+16,-1.8929429e+14,0.0000000,-3.2967162e+09,-3.2967165e+09,-3.2967165e+09,-3.2967165e+09,-3.2967165e+09,-3.2967165e+09,-3.2967165e+09,-3.2967165e+09,-3.2967165e+09,-3.2967165e+09
dhdl_modified_111.xvg,0.0000,2.5700086e+16,-1.6932996e+14,0.0000000,-3.0606384e+09,-3.0606387e+09,-3.0606387e+09,-3.0606387e+09,-3.0606387e+09,-3.0606387e+09,-3.0606387e+09,-3.0606387e+09,-3.0606387e+09,-3.0606387e+09
dhdl_modified_112.xvg,0.0000,2.1900092e+16,-1.5157466e+14,0.0000000,-2.8427599e+09,-2.8427601e+09,-2.8427602e+09,-2.8427602e+09,-2.8427602e+09,-2.8427602e+09,-2.8427602e+09,-2.8427602e+09,-2.8427602e+09,-2.8427602e+09
dhdl_modified_113.xvg,0.0000,1.8680303e+16,-1.3577343e+14,0.0000000,-2.6415887e+09,-2.6415889e+09,-2.6415890e+09,-2.6415890e+09,-2.6415890e+09,-2.6415890e+09,-2.6415890e+09,-2.6415890e+09,-2.6415890e+09,-2.6415890e+09
dhdl_modified_114.xvg,0.0000,1.5949302e+16,-1.2170088e+14,0.0000000,-2.4557493e+09,-2.4557496e+09,-2.4557496e+09,-2.4557496e+09,-2.4557496e+09,-2.4557496e+09,-2.4557496e+09,-2.4557496e+09,-2.4557496e+09,-2.4557496e+09
dhdl_modified_115.xvg,0.0000,1.3630532e+16,-1.0915877e+14,0.0000000,-2.2839869e+09,-2.2839871e+09,-2.2839872e+09,-2.2839872e+09,-2.2839872e+09,-2.2839872e+09,-2.2839872e+09,-2.2839872e+09,-2.2839872e+09,-2.2839872e+09
dhdl_modified_116.xvg,0.0000,1.1659915e+16,-9.7973472e+13,0.0000000,-2.1251670e+09,-2.1251673e+09,-2.1251673e+09,-2.1251674e+09,-2.1251674e+09,-2.1251674e+09,-2.1251674e+09,-2.1251674e+09,-2.1251674e+09,-2.1251674e+09
dhdl_modified_117.xvg,0.0000,9.9834507e+15,-8.7990794e+13,0.0000000,-1.9782375e+09,-1.9782378e+09,-1.9782378e+09,-1.9782378e+09,-1.9782378e+09,-1.9782378e+09,-1.9782378e+09,-1.9782378e+09,-1.9782378e+09,-1.9782378e+09
dhdl_modified_118.xvg,0.0000,8.5559448e+15,-7.9075935e+13,0.0000000,-1.8422531e+09,-1.8422534e+09,-1.8422534e+09,-1.8422534e+09,-1.8422534e+09,-1.8422534e+09,-1.8422534e+09,-1.8422534e+09,-1.8422534e+09,-1.8422534e+09
dhdl_modified_119.xvg,0.0000,7.3392095e+15,-7.1108913e+13,0.0000000,-1.7163345e+09,-1.7163348e+09,-1.7163348e+09,-1.7163348e+09,-1.7163349e+09,-1.7163348e+09,-1.7163348e+09,-1.7163348e+09,-1.7163348e+09,-1.7163348e+09
dhdl_modified_120.xvg,0.0000,6.3011932e+15,-6.3984581e+13,0.0000000,-1.5996894e+09,-1.5996897e+09,-1.5996897e+09,-1.5996897e+09,-1.5996897e+09,-1.5996897e+09,-1.5996897e+09,-1.5996897e+09,-1.5996897e+09,-1.5996897e+09
dhdl_modified_121.xvg,0.0000,5.4147753e+15,-5.7609311e+13,0.0000000,-1.4915804e+09,-1.4915806e+09,-1.4915807e+09,-1.4915807e+09,-1.4915807e+09,-1.4915807e+09,-1.4915807e+09,-1.4915807e+09,-1.4915807e+09,-1.4915807e+09
dhdl_modified_122.xvg,0.0000,4.6571667e+15,-5.1900985e+13,0.0000000,-1.3913450e+09,-1.3913452e+09,-1.3913453e+09,-1.3913453e+09,-1.3913453e+09,-1.3913453e+09,-1.3913453e+09,-1.3913453e+09,-1.3913453e+09,-1.3913453e+09
dhdl_modified_123.xvg,0.0000,4.0090409e+15,-4.6786413e+13,0.0000000,-1.2983656e+09,-1.2983659e+09,-1.2983659e+09,-1.2983660e+09,-1.2983660e+09,-1.2983660e+09,-1.2983660e+09,-1.2983660e+09,-1.2983660e+09,-1.2983660e+09
dhdl_modified_124.xvg,0.0000,3.4540624e+15,-4.2200814e+13,0.0000000,-1.2120778e+09,-1.2120780e+09,-1.2120781e+09,-1.2120781e+09,-1.2120781e+09,-1.2120781e+09,-1.2120781e+09,-1.2120781e+09,-1.2120781e+09,-1.2120781e+09
dhdl_modified_125.xvg,0.0000,2.9784514e+15,-3.8087153e+13,0.0000000,-1.1319702e+09,-1.1319705e+09,-1.1319705e+09,-1.1319706e+09,-1.1319706e+09,-1.1319706e+09,-1.1319706e+09,-1.1319706e+09,-1.1319706e+09,-1.1319706e+09
dhdl_modified_126.xvg,0.0000,2.5704754e+15,-3.4394354e+13,0.0000000,-1.0575645e+09,-1.0575647e+09,-1.0575648e+09,-1.0575648e+09,-1.0575648e+09,-1.0575648e+09,-1.0575648e+09,-1.0575648e+09,-1.0575648e+09,-1.0575648e+09
dhdl_modified_127.xvg,0.0000,2.2202352e+15,-3.1077559e+13,0.0000000,-9.8843034e+08,-9.8843060e+08,-9.8843065e+08,-9.8843066e+08,-9.8843066e+08,-9.8843066e+08,-9.8843066e+08,-9.8843066e+08,-9.8843066e+08,-9.8843066e+08
dhdl_modified_128.xvg,0.0000,1.9192810e+15,-2.8096476e+13,0.0000000,-9.2416326e+08,-9.2416353e+08,-9.2416357e+08,-9.2416359e+08,-9.2416359e+08,-9.2416358e+08,-9.2416358e+08,-9.2416358e+08,-9.2416358e+08,-9.2416358e+08
dhdl_modified_129.xvg,0.0000,1.6604776e+15,-2.5415716e+13,0.0000000,-8.6440058e+08,-8.6440084e+08,-8.6440089e+08,-8.6440090e+08,-8.6440090e+08,-8.6440090e+08,-8.6440090e+08,-8.6440090e+08,-8.6440090e+08,-8.6440090e+08
dhdl_modified_130.xvg,0.0000,1.4377229e+15,-2.3003490e+13,0.0000000,-8.0880160e+08,-8.0880187e+08,-8.0880191e+08,-8.0880192e+08,-8.0880193e+08,-8.0880192e+08,-8.0880192e+08,-8.0880192e+08,-8.0880192e+08,-8.0880192e+08
dhdl_modified_131.xvg,0.0000,1.2458345e+15,-2.0831592e+13,0.0000000,-7.5705440e+08,-7.5705467e+08,-7.5705471e+08,-7.5705472e+08,-7.5705473e+08,-7.5705472e+08,-7.5705472e+08,-7.5705472e+08,-7.5705472e+08,-7.5705472e+08
dhdl_modified_132.xvg,0.0000,1.0804096e+15,-1.8875075e+13,0.0000000,-7.0887635e+08,-7.0887662e+08,-7.0887666e+08,-7.0887667e+08,-7.0887668e+08,-7.0887667e+08,-7.0887667e+08,-7.0887667e+08,-7.0887667e+08,-7.0887667e+08
dhdl_modified_133.xvg,0.0000,9.3767377e+14,-1.7111461e+13,0.0000000,-6.6400096e+08,-6.6400123e+08,-6.6400127e+08,-6.6400128e+08,-6.6400129e+08,-6.6400128e+08,-6.6400128e+08,-6.6400128e+08,-6.6400128e+08,-6.6400128e+08
dhdl_modified_134.xvg,0.0000,8.1442324e+14,-1.5520917e+13,0.0000000,-6.2218771e+08,-6.2218798e+08,-6.2218802e+08,-6.2218803e+08,-6.2218804e+08,-6.2218803e+08,-6.2218803e+08,-6.2218803e+08,-6.2218803e+08,-6.2218803e+08
dhdl_modified_135.xvg,0.0000,7.0790852e+14,-1.4085593e+13,0.0000000,-5.8321126e+08,-5.8321153e+08,-5.8321157e+08,-5.8321159e+08,-5.8321159e+08,-5.8321158e+08,-5.8321158e+08,-5.8321158e+08,-5.8321158e+08,-5.8321158e+08
dhdl_modified_136.xvg,0.0000,6.1578933e+14,-1.2789695e+13,0.0000000,-5.4686707e+08,-5.4686734e+08,-5.4686738e+08,-5.4686739e+08,-5.4686740e+08,-5.4686739e+08,-5.4686739e+08,-5.4686739e+08,-5.4686739e+08,-5.4686739e+08
dhdl_modified_137.xvg,0.0000,5.3605601e+14,-1.1618997e+13,0.0000000,-5.1296362e+08,-5.1296388e+08,-5.1296393e+08,-5.1296394e+08,-5.1296394e+08,-5.1296394e+08,-5.1296394e+08,-5.1296394e+08,-5.1296394e+08,-5.1296394e+08
dhdl_modified_138.xvg,0.0000,4.6698770e+14,-1.0560802e+13,0.0000000,-4.8132442e+08,-4.8132468e+08,-4.8132473e+08,-4.8132474e+08,-4.8132474e+08,-4.8132474e+08,-4.8132474e+08,-4.8132474e+08,-4.8132474e+08,-4.8132474e+08
dhdl_modified_139.xvg,0.0000,4.0711646e+14,-9.6038478e+12,0.0000000,-4.5178931e+08,-4.5178958e+08,-4.5178962e+08,-4.5178963e+08,-4.5178964e+08,-4.5178963e+08,-4.5178963e+08,-4.5178963e+08,-4.5178963e+08,-4.5178963e+08
dhdl_modified_140.xvg,0.0000,3.5517618e+14,-8.7379490e+12,0.0000000,-4.2420704e+08,-4.2420731e+08,-4.2420735e+08,-4.2420736e+08,-4.2420737e+08,-4.2420736e+08,-4.2420736e+08,-4.2420736e+08,-4.2420736e+08,-4.2420736e+08
dhdl_modified_141.xvg,0.0000,3.1008379e+14,-7.9540550e+12,0.0000000,-3.9844006e+08,-3.9844033e+08,-3.9844037e+08,-3.9844039e+08,-3.9844039e+08,-3.9844038e+08,-3.9844038e+08,-3.9844038e+08,-3.9844038e+08,-3.9844038e+08
dhdl_modified_142.xvg,0.0000,2.7090652e+14,-7.2440076e+12,0.0000000,-3.7435958e+08,-3.7435985e+08,-3.7435989e+08,-3.7435991e+08,-3.7435991e+08,-3.7435990e+08,-3.7435990e+08,-3.7435990e+08,-3.7435990e+08,-3.7435990e+08
dhdl_modified_143.xvg,0.0000,2.3684543e+14,-6.6005542e+12,0.0000000,-3.5184845e+08,-3.5184871e+08,-3.5184876e+08,-3.5184877e+08,-3.5184877e+08,-3.5184877e+08,-3.5184877e+08,-3.5184877e+08,-3.5184877e+08,-3.5184877e+08
dhdl_modified_144.xvg,0.0000,2.0720976e+14,-6.0171307e+12,0.0000000,-3.3079635e+08,-3.3079662e+08,-3.3079666e+08,-3.3079667e+08,-3.3079668e+08,-3.3079667e+08,-3.3079667e+08,-3.3079667e+08,-3.3079667e+08,-3.3079667e+08
dhdl_modified_145.xvg,0.0000,1.8140528e+14,-5.4878530e+12,0.0000000,-3.1110122e+08,-3.1110148e+08,-3.1110153e+08,-3.1110154e+08,-3.1110154e+08,-3.1110154e+08,-3.1110154e+08,-3.1110154e+08,-3.1110154e+08,-3.1110154e+08
dhdl_modified_146.xvg,0.0000,1.5892290e+14,-5.0074988e+12,0.0000000,-2.9267091e+08,-2.9267118e+08,-2.9267122e+08,-2.9267123e+08,-2.9267124e+08,-2.9267123e+08,-2.9267123e+08,-2.9267123e+08,-2.9267123e+08,-2.9267123e+08
dhdl_modified_147.xvg,0.0000,1.3931932e+14,-4.5712928e+12,0.0000000,-2.7541693e+08,-2.7541719e+08,-2.7541724e+08,-2.7541725e+08,-2.7541725e+08,-2.7541725e+08,-2.7541725e+08,-2.7541725e+08,-2.7541725e+08,-2.7541725e+08
dhdl_modified_148.xvg,0.0000,1.2221548e+14,-4.1750141e+12,0.0000000,-2.5925994e+08,-2.5926020e+08,-2.5926025e+08,-2.5926026e+08,-2.5926026e+08,-2.5926026e+08,-2.5926026e+08,-2.5926026e+08,-2.5926026e+08,-2.5926026e+08
dhdl_modified_149.xvg,0.0000,1.0728155e+14,-3.8148144e+12,0.0000000,-2.4412446e+08,-2.4412473e+08,-2.4412477e+08,-2.4412479e+08,-2.4412479e+08,-2.4412478e+08,-2.4412478e+08,-2.4412478e+08,-2.4412478e+08,-2.4412478e+08
dhdl_modified_150.xvg,0.0000,9.4233940e+13,-3.4872670e+12,0.0000000,-2.2994182e+08,-2.2994209e+08,-2.2994213e+08,-2.2994215e+08,-2.2994215e+08,-2.2994214e+08,-2.2994214e+08,-2.2994214e+08,-2.2994214e+08,-2.2994214e+08
dhdl_modified_151.xvg,0.0000,8.2826515e+13,-3.1892651e+12,0.0000000,-2.1664754e+08,-2.1664780e+08,-2.1664785e+08,-2.1664786e+08,-2.1664786e+08,-2.1664786e+08,-2.1664786e+08,-2.1664786e+08,-2.1664786e+08,-2.1664786e+08
dhdl_modified_152.xvg,0.0000,7.2845992e+13,-2.9180051e+12,0.0000000,-2.0418136e+08,-2.0418163e+08,-2.0418167e+08,-2.0418168e+08,-2.0418169e+08,-2.0418168e+08,-2.0418168e+08,-2.0418168e+08,-2.0418168e+08,-2.0418168e+08
dhdl_modified_153.xvg,0.0000,6.4108901e+13,-2.6709928e+12,0.0000000,-1.9248902e+08,-1.9248929e+08,-1.9248933e+08,-1.9248935e+08,-1.9248935e+08,-1.9248934e+08,-1.9248934e+08,-1.9248934e+08,-1.9248934e+08,-1.9248934e+08
dhdl_modified_154.xvg,0.0000,5.6454799e+13,-2.4459430e+12,0.0000000,-1.8151830e+08,-1.8151857e+08,-1.8151861e+08,-1.8151863e+08,-1.8151863e+08,-1.8151862e+08,-1.8151862e+08,-1.8151862e+08,-1.8151862e+08,-1.8151862e+08
dhdl_modified_155.xvg,0.0000,4.9745398e+13,-2.2408177e+12,0.0000000,-1.7122186e+08,-1.7122212e+08,-1.7122217e+08,-1.7122218e+08,-1.7122218e+08,-1.7122218e+08,-1.7122218e+08,-1.7122218e+08,-1.7122218e+08,-1.7122218e+08
dhdl_modified_156.xvg,0.0000,4.3860139e+13,-2.0537621e+12,0.0000000,-1.6155494e+08,-1.6155521e+08,-1.6155525e+08,-1.6155527e+08,-1.6155527e+08,-1.6155526e+08,-1.6155526e+08,-1.6155526e+08,-1.6155526e+08,-1.6155526e+08
dhdl_modified_157.xvg,0.0000,3.8694740e+13,-1.8831169e+12,0.0000000,-1.5247677e+08,-1.5247703e+08,-1.5247708e+08,-1.5247709e+08,-1.5247709e+08,-1.5247709e+08,-1.5247709e+08,-1.5247709e+08,-1.5247709e+08,-1.5247709e+08
dhdl_modified_158.xvg,0.0000,3.4158238e+13,-1.7273701e+12,0.0000000,-1.4394866e+08,-1.4394892e+08,-1.4394897e+08,-1.4394898e+08,-1.4394898e+08,-1.4394898e+08,-1.4394898e+08,-1.4394898e+08,-1.4394898e+08,-1.4394898e+08
dhdl_modified_159.xvg,0.0000,3.0171363e+13,-1.5851517e+12,0.0000000,-1.3593454e+08,-1.3593481e+08,-1.3593485e+08,-1.3593487e+08,-1.3593487e+08,-1.3593486e+08,-1.3593486e+08,-1.3593486e+08,-1.3593486e+08,-1.3593486e+08
dhdl_modified_160.xvg,0.0000,2.6665678e+13,-1.4552418e+12,0.0000000,-1.2840182e+08,-1.2840208e+08,-1.2840213e+08,-1.2840214e+08,-1.2840214e+08,-1.2840214e+08,-1.2840214e+08,-1.2840214e+08,-1.2840214e+08,-1.2840214e+08
dhdl_modified_161.xvg,0.0000,2.3581013e+13,-1.3365150e+12,0.0000000,-1.2131898e+08,-1.2131924e+08,-1.2131929e+08,-1.2131930e+08,-1.2131930e+08,-1.2131930e+08,-1.2131930e+08,-1.2131930e+08,-1.2131930e+08,-1.2131930e+08
dhdl_modified_162.xvg,0.0000,2.0865306e+13,-1.2279691e+12,0.0000000,-1.1465762e+08,-1.1465788e+08,-1.1465793e+08,-1.1465794e+08,-1.1465794e+08,-1.1465794e+08,-1.1465794e+08,-1.1465794e+08,-1.1465794e+08,-1.1465794e+08
dhdl_modified_163.xvg,0.0000,1.8472870e+13,-1.1286839e+12,0.0000000,-1.0839050e+08,-1.0839077e+08,-1.0839081e+08,-1.0839083e+08,-1.0839083e+08,-1.0839082e+08,-1.0839082e+08,-1.0839082e+08,-1.0839082e+08,-1.0839082e+08
dhdl_modified_164.xvg,0.0000,1.6364107e+13,-1.0378369e+12,0.0000000,-1.0249298e+08,-1.0249324e+08,-1.0249329e+08,-1.0249330e+08,-1.0249330e+08,-1.0249330e+08,-1.0249330e+08,-1.0249330e+08,-1.0249330e+08,-1.0249330e+08
dhdl_modified_165.xvg,0.0000,1.4504169e+13,-9.5467137e+11,0.0000000,-96941320.,-96941587.,-96941630.,-96941642.,-96941645.,-96941640.,-96941640.,-96941640.,-96941640.,-96941640.
dhdl_modified_166.xvg,0.0000,1.2862836e+13,-8.7851080e+11,0.0000000,-91714080.,-91714347.,-91714390.,-91714402.,-91714405.,-91714400.,-91714400.,-91714400.,-91714400.,-91714400.
dhdl_modified_167.xvg,0.0000,1.1413552e+13,-8.0873574e+11,0.0000000,-86790848.,-86791115.,-86791158.,-86791170.,-86791173.,-86791168.,-86791168.,-86791168.,-86791168.,-86791168.
dhdl_modified_168.xvg,0.0000,1.0133062e+13,-7.4478263e+11,0.0000000,-82152480.,-82152747.,-82152790.,-82152802.,-82152805.,-82152800.,-82152800.,-82152800.,-82152800.,-82152800.
dhdl_modified_169.xvg,0.0000,9.0011421e+12,-6.8614599e+11,0.0000000,-77781584.,-77781851.,-77781894.,-77781906.,-77781909.,-77781904.,-77781904.,-77781904.,-77781904.,-77781904.
dhdl_modified_170.xvg,0.0000,7.9999255e+12,-6.3235916e+11,0.0000000,-73661360.,-73661627.,-73661670.,-73661682.,-73661685.,-73661680.,-73661680.,-73661680.,-73661680.,-73661680.
dhdl_modified_171.xvg,0.0000,7.1138977e+12,-5.8300537e+11,0.0000000,-69776672.,-69776939.,-69776982.,-69776994.,-69776997.,-69776992.,-69776992.,-69776992.,-69776992.,-69776992.
dhdl_modified_172.xvg,0.0000,6.3293085e+12,-5.3769811e+11,0.0000000,-66112796.,-66113063.,-66113106.,-66113118.,-66113121.,-66113116.,-66113116.,-66113116.,-66113116.,-66113116.
dhdl_modified_173.xvg,0.0000,5.6342217e+12,-4.9609284e+11,0.0000000,-62656548.,-62656815.,-62656858.,-62656870.,-62656873.,-62656868.,-62656868.,-62656868.,-62656868.,-62656868.
dhdl_modified_174.xvg,0.0000,5.0180611e+12,-4.5787084e+11,0.0000000,-59395160.,-59395427.,-59395470.,-59395482.,-59395485.,-59395480.,-59395480.,-59395480.,-59395480.,-59395480.
dhdl_modified_175.xvg,0.0000,4.4715685e+12,-4.2274308e+11,0.0000000,-56316789.,-56317055.,-56317098.,-56317110.,-56317113.,-56317108.,-56317108.,-56317108.,-56317108.,-56317108.
dhdl_modified_176.xvg,0.0000,3.9866393e+12,-3.9044910e+11,0.0000000,-53410617.,-53410883.,-53410926.,-53410938.,-53410941.,-53410936.,-53410936.,-53410936.,-53410936.,-53410936.
dhdl_modified_177.xvg,0.0000,3.5560725e+12,-3.6074684e+11,0.0000000,-50666097.,-50666363.,-50666406.,-50666418.,-50666421.,-50666416.,-50666416.,-50666416.,-50666416.,-50666416.
dhdl_modified_178.xvg,0.0000,3.1736133e+12,-3.3342072e+11,0.0000000,-48073805.,-48074071.,-48074114.,-48074126.,-48074129.,-48074124.,-48074124.,-48074124.,-48074124.,-48074124.
dhdl_modified_179.xvg,0.0000,2.8336786e+12,-3.0826942e+11,0.0000000,-45624493.,-45624759.,-45624802.,-45624814.,-45624817.,-45624812.,-45624812.,-45624812.,-45624812.,-45624812.
dhdl_modified_180.xvg,0.0000,2.5314090e+12,-2.8511316e+11,0.0000000,-43309857.,-43310123.,-43310166.,-43310178.,-43310181.,-43310176.,-43310176.,-43310176.,-43310176.,-43310176.
dhdl_modified_181.xvg,0.0000,2.2624833e+12,-2.6378515e+11,0.0000000,-41121881.,-41122147.,-41122190.,-41122202.,-41122205.,-41122200.,-41122200.,-41122200.,-41122200.,-41122200.
dhdl_modified_182.xvg,0.0000,2.0230971e+12,-2.4413366e+11,0.0000000,-39053085.,-39053351.,-39053394.,-39053406.,-39053409.,-39053404.,-39053404.,-39053404.,-39053404.,-39053404.
dhdl_modified_183.xvg,0.0000,1.8099156e+12,-2.2602190e+11,0.0000000,-37096645.,-37096911.,-37096954.,-37096966.,-37096969.,-37096964.,-37096964.,-37096964.,-37096964.,-37096964.
dhdl_modified_184.xvg,0.0000,1.6199565e+12,-2.0932177e+11,0.0000000,-35245841.,-35246107.,-35246150.,-35246162.,-35246165.,-35246160.,-35246160.,-35246160.,-35246160.,-35246160.
dhdl_modified_185.xvg,0.0000,1.4506269e+12,-1.9391955e+11,0.0000000,-33494737.,-33495003.,-33495046.,-33495058.,-33495061.,-33495056.,-33495056.,-33495056.,-33495056.,-33495056.
dhdl_modified_186.xvg,0.0000,1.2995964e+12,-1.7970813e+11,0.0000000,-31837419.,-31837685.,-31837728.,-31837740.,-31837743.,-31837738.,-31837738.,-31837738.,-31837738.,-31837738.
dhdl_modified_187.xvg,0.0000,1.1648333e+12,-1.6659197e+11,0.0000000,-30268617.,-30268883.,-30268926.,-30268938.,-30268941.,-30268936.,-30268936.,-30268936.,-30268936.,-30268936.
dhdl_modified_188.xvg,0.0000,1.0445238e+12,-1.5448220e+11,0.0000000,-28783207.,-28783473.,-28783516.,-28783528.,-28783531.,-28783526.,-28783526.,-28783526.,-28783526.,-28783526.
dhdl_modified_189.xvg,0.0000,9.3706532e+11,-1.4329763e+11,0.0000000,-27376413.,-27376679.,-27376722.,-27376734.,-27376737.,-27376732.,-27376732.,-27376732.,-27376732.,-27376732.
dhdl_modified_190.xvg,0.0000,8.4104249e+11,-1.3296456e+11,0.0000000,-26043827.,-26044093.,-26044136.,-26044148.,-26044151.,-26044146.,-26044146.,-26044146.,-26044146.,-26044146.
dhdl_modified_191.xvg,0.0000,7.5519531e+11,-1.2341460e+11,0.0000000,-24781183.,-24781449.,-24781492.,-24781504.,-24781507.,-24781502.,-24781502.,-24781502.,-24781502.,-24781502.
dhdl_modified_192.xvg,0.0000,6.7841432e+11,-1.1458604e+11,0.0000000,-23584626.,-23584891.,-23584934.,-23584946.,-23584949.,-23584944.,-23584944.,-23584944.,-23584944.,-23584944.
dhdl_modified_193.xvg,0.0000,6.0970612e+11,-1.0642125e+11,0.0000000,-22450364.,-22450629.,-22450672.,-22450684.,-22450687.,-22450682.,-22450682.,-22450682.,-22450682.,-22450682.
dhdl_modified_194.xvg,0.0000,5.4819753e+11,-9.8868339e+10,0.0000000,-21374996.,-21375261.,-21375304.,-21375316.,-21375319.,-21375314.,-21375314.,-21375314.,-21375314.,-21375314.
dhdl_modified_195.xvg,0.0000,4.9310784e+11,-9.1879047e+10,0.0000000,-20355202.,-20355467.,-20355510.,-20355522.,-20355525.,-20355520.,-20355520.,-20355520.,-20355520.,-20355520.
dhdl_modified_196.xvg,0.0000,4.4374314e+11,-8.5409038e+10,0.0000000,-19387870.,-19388135.,-19388178.,-19388190.,-19388193.,-19388188.,-19388188.,-19388188.,-19388188.,-19388188.
dhdl_modified_197.xvg,0.0000,3.9949166e+11,-7.9418229e+10,0.0000000,-18470164.,-18470429.,-18470472.,-18470484.,-18470487.,-18470482.,-18470482.,-18470482.,-18470482.,-18470482.
dhdl_modified_198.xvg,0.0000,3.5980480e+11,-7.3869181e+10,0.0000000,-17599316.,-17599581.,-17599624.,-17599636.,-17599639.,-17599634.,-17599634.,-17599634.,-17599634.,-17599634.
